Customer ID,Customer Name,Order Priority,Discount,Unit Price,Shipping Cost,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Total,Manager
92,Victoria Baker Hoover,High,0.07,8.34,1.43,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",0.35,United States,South,Louisiana,Terrytown,70056,5/17/2015,5/19/2015,-190.68,16,132.08,87175,8.27,Sam
92,Victoria Baker Hoover,High,0.09,4.98,6.07,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1897,0.36,United States,South,Louisiana,Terrytown,70056,5/17/2015,5/18/2015,325.398,9,45.34,87175,4.89,Sam
772,Jean Webster,Low,0.02,4.06,6.89,Express Air,Small Business,Office Supplies,Appliances,Small Box,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,0.6,United States,East,Pennsylvania,Allentown,18103,5/17/2015,5/21/2015,12.706,12,64.41,88668,4.04,Erin
772,Jean Webster,Low,0.07,9.49,5.76,Regular Air,Small Business,Technology,Office Machines,Medium Box,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",0.39,United States,East,Pennsylvania,Allentown,18103,5/17/2015,5/21/2015,7.71516,37,344.57,88668,9.42,Erin
1906,Penny Tuttle,Low,0.07,172.99,19.99,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico EB-19 Dual Function Manual Binding System,0.39,United States,East,Ohio,Lima,45801,5/17/2015,5/17/2015,2502.6852,22,3627.08,86500,172.92,Erin
1907,Amy Hall,Low,0.09,7.64,1.39,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,United States,East,Ohio,Lorain,44052,5/17/2015,5/26/2015,0.688,1,8.34,86500,7.55,Erin
2858,Jerry Webster,Medium,0.06,2.94,0.96,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 343,0.58,United States,South,Florida,Fruit Cove,32259,5/17/2015,5/18/2015,-8.876,3,8.79,88279,2.88,Sam
3132,Anita Kang,Medium,0.04,62.05,3.99,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Acco Smartsocket™ Table Surge Protector, 6 Color-Coded Adapter Outlets",0.55,United States,Central,Illinois,Mundelein,60060,5/17/2015,5/18/2015,1644.0768,40,2382.72,86794,62.01,Chris
3113,Wayne English,Not Specified,0.07,34.54,14.72,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC Recycled Grain Textured Covers,0.37,United States,South,Louisiana,New Iberia,70560,5/17/2015,5/18/2015,-20.18226,17,574.97,86860,34.47,Sam
3113,Wayne English,Not Specified,0.02,12.28,6.47,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1881,0.38,United States,South,Louisiana,New Iberia,70560,5/17/2015,5/17/2015,-156.9722,9,115.22,86860,12.26,Sam
3113,Wayne English,Not Specified,0.06,34.58,8.99,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,0.56,United States,South,Louisiana,New Iberia,70560,5/17/2015,5/19/2015,384.5043,13,456.58,86860,34.52,Sam
2035,Jon Ward,Critical,0.1,1.89,0.76,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,Revere Boxed Rubber Bands by Revere,0.83,United States,South,Florida,Palm Beach Gardens,33403,5/18/2015,5/20/2015,-40.432,20,36.72,87117,1.79,Sam
1554,Joan Floyd,High,0.04,10.98,3.99,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Staples Surge Protector 6 outlet,0.58,United States,South,Mississippi,Gulfport,39503,5/18/2015,5/18/2015,481.032,15,172.22,87485,10.94,Sam
3086,Ted Durham,High,0.05,39.99,10.25,Express Air,Consumer,Technology,Computer Peripherals,Small Box,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,0.55,United States,South,Florida,North Port,34287,5/18/2015,5/19/2015,4.29,3,130.91,88380,39.94,Sam
487,Molly Vincent,Medium,0.1,3.36,6.27,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Poly Pocket Divider Pockets for Ring Binders,0.4,United States,East,Maine,Sanford,4073,5/18/2015,5/19/2015,-67.0565,5,20.87,91063,3.26,Erin
488,Ronnie Creech,Medium,0.07,12.28,4.86,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1933,0.38,United States,East,Maine,South Portland,4106,5/18/2015,5/20/2015,-7.94,2,25.7,91063,12.21,Erin
489,Eileen Cheek,Medium,0.09,20.99,0.99,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory25,0.57,United States,East,Massachusetts,Norwood,2062,5/18/2015,5/18/2015,122.292,14,229.57,91063,20.9,Erin
266,Ross Frederick,Not Specified,0,73.98,12.14,Express Air,Corporate,Technology,Computer Peripherals,Small Box,Keytronic 105-Key Spanish Keyboard,0.67,United States,Central,Texas,San Antonio,78207,5/18/2015,5/20/2015,326.25,17,1300.81,90593,73.98,Chris
1433,Frances Jackson,High,0.07,300.98,64.73,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather and Oak Executive Chair, Black",0.56,United States,Central,Indiana,Jeffersonville,47130,5/19/2015,5/21/2015,1399.64,14,4285.56,86828,300.91,Chris
1433,Frances Jackson,High,0.01,20.98,45,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Sand",0.61,United States,Central,Indiana,Jeffersonville,47130,5/19/2015,5/19/2015,232.642,28,631.37,86828,20.97,Chris
2431,Troy Cassidy,High,0.07,155.06,7.07,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,United States,West,California,Los Angeles,90004,5/19/2015,5/19/2015,-121.75,14,2039.07,5920,154.99,William
2432,Lindsay Tate,High,0.07,155.06,7.07,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Dual Level, Single-Width Filing Carts",0.59,United States,Central,Oklahoma,Midwest City,73110,5/19/2015,5/19/2015,24.35,3,436.94,89096,154.99,Chris
3264,Becky Puckett,Medium,0.04,9.99,11.59,Regular Air,Corporate,Office Supplies,Paper,Small Box,Hammermill Color Copier Paper (28Lb. and 96 Bright),0.4,United States,West,California,Eureka,95501,5/19/2015,5/21/2015,-92.32,5,52.09,89835,9.95,William
918,Kerry Jernigan,Critical,0.09,58.14,36.61,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,0.61,United States,West,California,Rancho Cucamonga,91730,5/20/2015,5/21/2015,187.412,39,2115.06,90493,58.05,William
2973,Sally Liu,Critical,0.1,442.14,14.7,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Okidata ML390 Turbo Dot Matrix Printers,0.56,United States,Central,Wisconsin,New Berlin,53151,5/20/2015,5/21/2015,137.68794,6,2411.43,87187,442.04,Chris
1159,Arlene Weeks,High,0.04,100.98,35.84,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",0.62,United States,East,New Jersey,Union City,7086,5/20/2015,5/21/2015,-152.76,1,110.75,90854,100.94,Erin
2346,Sylvia Kumar,High,0.1,218.75,69.64,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.77,United States,South,Kentucky,Pleasure Ridge Park,40258,5/20/2015,5/21/2015,62.298,17,2805.18,89505,218.65,Sam
2825,Carole Rosen,Low,0.02,27.48,4,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Belkin MediaBoard 104- Keyboard,0.75,United States,West,Idaho,Boise,83701,5/20/2015,5/27/2015,19.308,3,87.21,89497,27.46,William
2825,Carole Rosen,Low,0.08,10.06,2.06,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,United States,West,Idaho,Boise,83701,5/20/2015,5/24/2015,0.33,4,40.15,89497,9.98,William
699,Jenny Gold,Medium,0.1,4.26,1.2,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",0.44,United States,West,California,Los Angeles,90041,5/20/2015,5/21/2015,15.42,88,351.56,3042,4.16,William
700,Joseph Grossman,Medium,0.1,4.26,1.2,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",0.44,United States,West,California,Santa Maria,93454,5/20/2015,5/21/2015,33.924,22,87.89,87980,4.16,William
1106,Maxine Collier Grady,Medium,0.04,6.35,1.02,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",0.39,United States,Central,Texas,Dallas,75220,5/20/2015,5/23/2015,81.91,52,318.47,20261,6.31,Chris
1108,Dwight Bishop,Medium,0.09,31.74,12.62,Express Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Wire Binding Strips,0.37,United States,Central,Texas,Lancaster,75146,5/20/2015,5/20/2015,67.1075,9,270.55,86409,31.65,Chris
1108,Dwight Bishop,Medium,0.04,6.35,1.02,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",0.39,United States,Central,Texas,Lancaster,75146,5/20/2015,5/23/2015,54.9378,13,79.62,86409,6.31,Chris
1108,Dwight Bishop,Medium,0.02,65.99,8.99,Express Air,Small Business,Technology,Telephones and Communication,Small Box,Talkabout T8367,0.56,United States,Central,Texas,Lancaster,75146,5/20/2015,5/21/2015,168.237,8,479.79,86409,65.97,Chris
1974,Robert Brantley,Medium,0.09,20.48,6.32,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Kensington 6 Outlet Guardian Standard Surge Protector,0.58,United States,Central,Michigan,Dearborn Heights,48127,5/20/2015,5/21/2015,-16.89,5,99.02,89040,20.39,Chris
1974,Robert Brantley,Medium,0.06,15.67,1.39,Regular Air,Consumer,Office Supplies,Envelopes,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",0.38,United States,Central,Michigan,Dearborn Heights,48127,5/20/2015,5/21/2015,25.51,3,46.4,89040,15.61,Chris
2159,Wesley Field,Medium,0.08,30.98,8.74,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1979,0.4,United States,Central,Michigan,Westland,48185,5/20/2015,5/21/2015,371.272,25,727.2,90387,30.9,Chris
2162,Brenda Jain,Medium,0.09,159.31,60,Delivery Truck,Corporate,Furniture,Tables,Jumbo Drum,Hon Non-Folding Utility Tables,0.55,United States,East,Pennsylvania,Sharon,16146,5/20/2015,5/22/2015,77.0008954,41,6173.42,90387,159.22,Erin
2162,Brenda Jain,Medium,0.06,55.99,5,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory36,0.83,United States,East,Pennsylvania,Sharon,16146,5/20/2015,5/22/2015,27.9686,33,1553.7,90387,55.93,Erin
871,Sandy Ellington,Not Specified,0.01,5.94,9.92,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Storex Dura Pro™ Binders,0.38,United States,West,Nevada,Reno,89502,5/20/2015,5/23/2015,-239.315,12,74.77,90578,5.93,William
871,Sandy Ellington,Not Specified,0,6.48,5.11,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 231,0.37,United States,West,Nevada,Reno,89502,5/20/2015,5/22/2015,-33.31,18,127.81,90578,6.48,William
922,Dolores Abrams,Not Specified,0.01,65.99,8.99,Express Air,Small Business,Technology,Telephones and Communication,Small Box,5180,0.56,United States,West,California,Rancho Cucamonga,91730,5/20/2015,5/21/2015,396.972,14,782,87135,65.98,William
1708,Lillian Day,Not Specified,0.03,205.99,3,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,6185,0.58,United States,East,Ohio,Shaker Heights,44118,5/20/2015,5/21/2015,3670.3515,29,5319.35,88784,205.96,Erin
276,Lucille Rankin,Critical,0.04,1.98,0.7,Express Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,"Brites Rubber Bands, 1 1/2 oz. Box",0.83,United States,East,Connecticut,Newington,6111,5/21/2015,5/22/2015,-1,3,8.3,89291,1.94,Erin
282,Vickie Andrews,Critical,0.03,55.99,5,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory36,0.83,United States,East,New Jersey,Belleville,7109,5/21/2015,5/22/2015,-221.254,9,416.95,89291,55.96,Erin
825,Marvin Hunt,Critical,0,11.97,4.98,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Staples 6 Outlet Surge,0.58,United States,Central,Texas,Abilene,79605,5/21/2015,5/24/2015,3.384,4,53.3,89258,11.97,Chris
406,June Frank Hammond,High,0.03,4.98,0.8,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,Rediform S.O.S. Phone Message Books,0.36,United States,East,New Jersey,South Vineland,8360,5/21/2015,5/22/2015,50.2044,15,72.76,87804,4.95,Erin
1106,Maxine Collier Grady,High,0.01,9.31,3.98,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Forged Steel Scissors with Black Enamel Handles,0.56,United States,Central,Texas,Dallas,75220,5/21/2015,5/22/2015,-10.9,61,586.96,646,9.3,Chris
1107,Joanna Keith,High,0.01,9.31,3.98,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Forged Steel Scissors with Black Enamel Handles,0.56,United States,Central,Texas,Lake Jackson,77566,5/21/2015,5/22/2015,2.18,15,144.33,86411,9.3,Chris
820,Catherine Mullins,Low,0.09,5.84,0.83,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter® Smear-Safe Highlighters,0.49,United States,West,Washington,Walla Walla,99362,5/21/2015,5/25/2015,-2.87,1,5.9,90244,5.75,William
1527,Neil Parker,Low,0.09,50.98,6.5,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Microsoft Natural Multimedia Keyboard,0.73,United States,South,Alabama,Decatur,35601,5/21/2015,5/28/2015,70.176,28,1395.41,86815,50.89,Sam
3319,Marlene Davidson,Low,0.03,20.98,1.49,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Avery Legal 4-Ring Binder,0.35,United States,South,Tennessee,Hendersonville,37075,5/21/2015,5/21/2015,30.024,20,431.43,90104,20.95,Sam
1129,Pam Patton,Medium,0.02,7.64,1.39,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,United States,East,Massachusetts,Boston,2118,5/21/2015,5/23/2015,117.38,52,406.91,13735,7.62,Erin
1131,Benjamin Strauss,Medium,0.02,7.64,1.39,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,United States,Central,Texas,El Paso,79907,5/21/2015,5/23/2015,70.1937,13,101.73,88103,7.62,Chris
1254,Anne Bland,Medium,0.04,2.08,1.49,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Economy Binders,0.36,United States,Central,Texas,Channelview,77530,5/21/2015,5/23/2015,-11.2815,16,33.77,89982,2.04,Chris
19,Jim Rodgers,Not Specified,0.07,12.99,9.44,Regular Air,Small Business,Technology,Office Machines,Medium Box,Hewlett Packard 6S Scientific Calculator,0.39,United States,West,Montana,Missoula,59801,5/21/2015,5/23/2015,-114.6399,18,231.79,90032,12.92,William
21,Tony Wilkins Winters,Not Specified,0.08,5,3.39,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Advantus Plastic Paper Clips,0.37,United States,East,New York,New York City,10012,5/21/2015,5/22/2015,-17.49,58,293.06,42949,4.92,Erin
21,Tony Wilkins Winters,Not Specified,0.07,12.99,9.44,Regular Air,Small Business,Technology,Office Machines,Medium Box,Hewlett Packard 6S Scientific Calculator,0.39,United States,East,New York,New York City,10012,5/21/2015,5/23/2015,-114.6399,71,914.29,42949,12.92,Erin
3206,Dana Rankin,Not Specified,0.06,218.08,18.06,Express Air,Consumer,Furniture,Chairs & Chairmats,Large Box,"Lifetime Advantage™ Folding Chairs, 4/Carton",0.57,United States,West,Idaho,Twin Falls,83301,5/21/2015,5/23/2015,969.42,7,1488.51,87934,218.02,William
2385,Janice Frye,Critical,0.1,130.98,30,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.78,United States,West,New Mexico,Las Cruces,88001,5/22/2015,5/24/2015,2000.11,18,2259.99,89184,130.88,William
2699,Marcia Greenberg,Critical,0.06,4.98,4.95,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Holdit Business Card Pockets,0.37,United States,West,Arizona,Bullhead City,86442,5/22/2015,5/24/2015,-103.224,16,78.99,87677,4.92,William
181,Wesley Waller,High,0.07,1.68,1.57,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,United States,West,California,San Francisco,94122,5/22/2015,5/23/2015,-35.75,116,186.59,3585,1.61,William
188,Alex Harrell,High,0.07,10.06,2.06,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,United States,Central,Texas,Gainesville,76240,5/22/2015,5/22/2015,152.6556,23,221.24,88361,9.99,Chris
188,Alex Harrell,High,0.07,1.68,1.57,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 323,0.59,United States,Central,Texas,Gainesville,76240,5/22/2015,5/23/2015,7.15,29,46.65,88361,1.61,Chris
1246,Lois Hansen,Low,0.03,256.99,11.25,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Hayes Optima 56K V.90 Internal Voice Modem,0.51,United States,East,New York,New York City,10009,5/22/2015,5/22/2015,1489.8,32,8216.28,46853,256.96,Erin
1257,Ryan Foster,Medium,0.01,115.99,56.14,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,0.4,United States,West,Colorado,Aurora,80013,5/22/2015,5/23/2015,-164.3952,5,604.35,86535,115.98,William
2976,Fred Barber,Medium,0.01,35.99,0.99,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory31,0.35,United States,Central,Wisconsin,Oak Creek,53154,5/22/2015,5/23/2015,882.4824,41,1278.96,89047,35.98,Chris
2198,Lester Woodward Maynard,Not Specified,0.03,25.98,4.08,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1799 Powerhouse™ Electric Pencil Sharpener,0.57,United States,East,New York,Lindenhurst,11757,5/22/2015,5/25/2015,295.9065,16,428.85,89174,25.95,Erin
2198,Lester Woodward Maynard,Not Specified,0.1,20.98,53.03,Delivery Truck,Small Business,Office Supplies,Storage & Organization,Jumbo Drum,"Tennsco Lockers, Gray",0.78,United States,East,New York,Lindenhurst,11757,5/22/2015,5/22/2015,-2111.36,16,342.54,89174,20.88,Erin
2526,Derek Sweeney,Critical,0.01,2.16,6.05,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,United States,South,Louisiana,Lafayette,70506,5/23/2015,5/25/2015,395.76,24,58.05,87208,2.15,Sam
2527,Gretchen Orr,Critical,0.07,21.38,8.99,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,0.59,United States,South,Louisiana,Lake Charles,70601,5/23/2015,5/25/2015,-39.396,3,68.64,87208,21.31,Sam
1182,Jesse Williamson,High,0.07,2.61,0.5,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 494,0.39,United States,West,Utah,Spanish Fork,84660,5/23/2015,5/23/2015,27.0135,15,39.15,86913,2.54,William
3249,Nicole Goldstein,High,0.03,42.8,2.99,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",0.36,United States,East,Maryland,Annapolis,21403,5/23/2015,5/24/2015,462.921,16,670.9,87298,42.77,Erin
460,Anne Armstrong,Low,0.07,16.91,6.25,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",0.58,United States,East,New Jersey,Millville,8332,5/23/2015,5/30/2015,7.9,31,492.9,86014,16.84,Erin
2858,Jerry Webster,Low,0.04,67.28,19.99,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Catalog Binders with Expanding Posts,0.4,United States,South,Florida,Fruit Cove,32259,5/23/2015,5/28/2015,14.754,30,2051.68,88282,67.24,Sam
2858,Jerry Webster,Low,0.1,130.98,54.74,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,United States,South,Florida,Fruit Cove,32259,5/23/2015,5/23/2015,669.612,42,5295.03,88282,130.88,Sam
